sales_week,sales_date,transaction_id,year,make,model_id,model,drive_type,door,transmission,base_msrp,engine,transaction_msrp,destination,bodytype,zip,State,dealercash,customercash,finance,lease,cash,trim,trim_id,make_id,longitude,latitude,price,diff
28NOV2009,28NOV2009,127166226,2009,Lincoln,56748,MKZ,FWD,4,Automatic,34225,3.5L DOHC 24-valve V6 Duratec engine,40500,850,Sedan,95064,CA,0,1500,1,0,0,4dr Sdn FWD,1543253,2154,-122.06326100000001,36.988279,81000.0,46775.0
20FEB2010,20FEB2010,400542312,2010,Chevrolet,60855,Avalanche,4WD,4,Automatic,39350,"Engine, Vortec 5.3L V8 SFI FlexFuel with Active Fuel Management, capable of running on unleaded or up to 85% ethanol (with gas - 320 hp [239 kW] @ 5400 rpm, 335 lb-ft of torque [454 N-m] @ 4000 rpm, with E85 ethanol - 326 hp [243 kW] @ 5300 rpm, 348 lb-ft of torque [472 N-m] @ 4400 rpm), aluminum block (Requires 4WD models.)",44025,950,Truck,29323,SC,0,0,1,0,0,"4WD Crew Cab 130"" LS",1622093,1786,-81.909469,35.120234,88050.0,48700.0
20FEB2010,20FEB2010,396651869,2010,Mercedes-Benz,61509,E-Class,AWD,4,Automatic,51900,3.5L DOHC 24-valve V6 engine,56800,875,Sedan,22545,VA,0,0,0,1,0,4dr Sdn Sport 3.5L 4MATIC,1630243,2291,-77.51768299999999,38.504345,113600.0,61700.0
09JAN2010,09JAN2010,277667345,2010,Hyundai,63135,Santa Fe,FWD,4,Automatic,29145,3.5L DOHC 24-valve MPI CVVT V6 engine,32190,795,SUV,4097,ME,0,0,1,0,0,FWD 4dr V6 Auto Limited,1664953,1557,-70.235599,43.845033,64380.0,35235.0
13FEB2010,13FEB2010,370669909,2009,Ford,58029,F-150,RWD,4,Automatic,32260,4.6L 3V EFI V8 engine,34685,975,Truck,92186,CA,0,2000,0,1,0,"2WD SuperCrew 145"" XLT",1584313,1924,-117.20202900000001,32.747783,69370.0,37110.0
26DEC2009,26DEC2009,211891756,2009,Ford,58029,F-150,4WD,4,Automatic,46570,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),47545,975,Truck,14533,NY,0,1500,1,0,0,"4WD SuperCrew 157"" Platinum",1584518,1924,-77.897767,42.829598,95090.0,48520.0
05DEC2009,05DEC2009,143665910,2009,Ford,58029,F-150,4WD,4,Automatic,39615,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),41165,975,Truck,18349,PA,0,1500,1,0,0,"4WD SuperCrew 145"" Lariat",1584473,1924,-75.363955,41.097953000000004,82330.0,42715.0
05DEC2009,05DEC2009,143268155,2009,Ford,58029,F-150,4WD,4,Automatic,39615,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),40590,975,Truck,19087,PA,0,1500,0,1,0,"4WD SuperCrew 145"" Lariat",1584473,1924,-75.383299,40.038508,81180.0,41565.0
07NOV2009,07NOV2009,65225847,2009,Ford,58029,F-150,4WD,4,Automatic,39915,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),40890,975,Truck,77391,TX,0,2000,0,0,1,"4WD SuperCrew 157"" Lariat",1584508,1924,-95.56934100000001,30.021537,81780.0,41865.0
31OCT2009,31OCT2009,53346832,2009,Dodge,58509,Grand Caravan,FWD,4,Automatic,27160,3.8L OHV V6 engine (REQ: NAS Emissions),27995,835,Van,75075,TX,0,1000,1,0,0,4dr Wgn SXT,1587908,1726,-96.738972,33.015315,55990.0,28830.0
20FEB2010,20FEB2010,383608791,2010,Toyota,61962,Highlander,4WD,4,Automatic,30695,3.5L DOHC 24-valve VVT-i V6 engine,33755,810,SUV,44137,OH,0,0,0,1,0,4WD 4dr V6  Base (Natl),1635578,1644,-81.558216,41.409495,67510.0,36815.0
14NOV2009,14NOV2009,85909882,2010,Toyota,60372,Sienna,FWD,4,Automatic,29700,3.5L DOHC 24-valve V6 engine,32360,810,Van,32160,FL,0,0,1,0,0,5dr 8-Pass Van V6 LE FWD (Natl),1613178,1644,-82.010181,29.773028000000004,64720.0,35020.0
03APR2010,03APR2010,552808154,2009,Ford,58029,F-150,RWD,4,Automatic,36770,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),40245,975,Truck,60044,IL,0,2500,1,0,0,"2WD SuperCrew 157"" Lariat",1584358,1924,-87.857964,42.286331,80490.0,43720.0
17APR2010,17APR2010,587961667,2009,Ford,58029,F-150,RWD,2,Automatic,29795,4.6L 3V EFI V8 engine,31620,975,Truck,10998,NY,0,2500,1,0,0,"2WD SuperCab 145"" XLT",1584273,1924,-74.543313,41.324124,63240.0,33445.0
01MAY2010,01MAY2010,628572394,2010,Ram,61974,3500,4WD,4,Manual,48650,6.7L I6 Cummins turbo-diesel engine,49625,975,Truck,10926,NY,0,0,1,0,0,"4WD Mega Cab 160.5"" Big Horn",1636513,2093,-74.150676,41.307707,99250.0,50600.0
05DEC2009,05DEC2009,149457344,2009,Ford,58029,F-150,4WD,4,Automatic,39915,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),40890,975,Truck,91406,CA,0,1500,0,1,0,"4WD SuperCrew 157"" Lariat",1584508,1924,-118.49268500000001,34.201751,81780.0,41865.0
02JAN2010,02JAN2010,247281945,2009,Ford,58029,F-150,RWD,4,Automatic,29295,4.6L 2V EFI V8 engine,34970,975,Truck,21273,MD,0,1500,0,0,1,"2WD SuperCrew 145"" XL",1584308,1924,-76.611265,39.287419,69940.0,40645.0
19DEC2009,19DEC2009,192242957,2010,Hyundai,60726,Sonata,FWD,4,Automatic,20395,2.4L DOHC 16-valve I4 GDI engine,22820,750,Sedan,21281,MD,0,0,1,0,0,4dr Sdn 2.4L Auto GLS *Ltd Avail*,1619403,1557,-76.567741,39.290875,45640.0,25245.0
01MAY2010,01MAY2010,632063761,2010,Nissan,62211,Maxima,FWD,4,Automatic,34450,3.5L DOHC 24-valve SMPI V6 engine,35210,760,Sedan,77502,TX,0,0,1,0,0,4dr Sdn V6 CVT 3.5 SV w/Sport Pkg,1640943,1676,-95.19844,29.679941999999997,70420.0,35970.0
07NOV2009,07NOV2009,69454467,2009,Ford,58029,F-150,4WD,2,Automatic,30830,4.6L 2V EFI V8 engine -inc: mechanical shift-on-the-fly (MSOF),36230,975,Truck,29903,SC,0,2000,1,0,0,"4WD SuperCab 145"" STX",1584418,1924,-80.725146,32.424633,72460.0,41630.0
27FEB2010,27FEB2010,429258548,2010,Lexus,62763,GX 460,4WD,4,Automatic,53045,4.6L DOHC 32-valve SFI V8 engine -inc: continuously variable valve timing w/intelligence (VVT-i),54495,875,SUV,23109,VA,0,0,0,1,0,4WD 4dr,1648268,2127,-76.35637,37.442814,108990.0,55945.0
23JAN2010,23JAN2010,310542086,2009,Ford,58029,F-150,4WD,2,Automatic,29330,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),30305,975,Truck,10021,NY,0,0,0,1,0,"4WD SuperCab 163"" XL w/Mid-Box Prep",1584448,1924,-73.960718,40.768479,60610.0,31280.0
06FEB2010,06FEB2010,349549831,2010,Ford,62934,F-150,4WD,2,Automatic,34345,5.0L V8 FFV engine (REQ: 535 Trailer Tow Pkg),35340,995,Truck,64180,MO,0,0,0,1,0,"4WD SuperCab 163"" XLT w/HD Payload Pkg",1650893,1924,-94.582363,39.101274,70680.0,36335.0
10APR2010,10APR2010,573211349,2010,Honda,62850,Accord Sedan,FWD,4,Automatic,31830,3.5L SOHC MPFI 24-valve i-VTEC V6 engine,33875,770,Sedan,62273,IL,0,0,0,0,1,4dr V6 Auto EX-L w/Navi,1649628,1620,-89.565101,38.782644,67750.0,35920.0
03APR2010,03APR2010,548689603,2010,Lexus,62766,IS 250,RWD,4,Automatic,34465,2.5L 24-valve direct injection V6 engine -inc: dual variable valve timing w/intelligence (VVT-i),36390,875,Sedan,78121,TX,0,0,1,0,0,4dr Sport Sdn Auto RWD,1648403,2127,-98.095702,29.336135,72780.0,38315.0
06MAR2010,06MAR2010,432923539,2010,Honda,62883,CR-V,4WD,4,Automatic,25445,2.4L DOHC MPFI 16-valve i-VTEC I4 engine,26255,810,SUV,44233,OH,0,0,1,0,0,4WD 5dr EX,1649688,1620,-81.729713,41.239897,52510.0,27065.0
03APR2010,03APR2010,551995809,2009,Ford,58029,F-150,4WD,4,Automatic,39615,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),44290,975,Truck,85246,AZ,0,2500,0,1,0,"4WD SuperCrew 145"" Lariat",1584473,1924,-111.86761200000001,33.292302,88580.0,48965.0
20MAR2010,20MAR2010,477924819,2010,Chevrolet,60780,Silverado 1500,4WD,4,Automatic,42160,"Engine, Vortec 5.3L Variable Valve Timing V8 SFI FlexFuel with Active Fuel Management capable of running on unleaded or up to 85% ethanol (with gas - 315 hp [234.8 kW] @ 5200 rpm, 335 lb-ft of torque [452.2 N-m] @ 4000 rpm, with E85 ethanol - 326 hp [243.1 kW] @ 5300 rpm, 348 lb-ft of torque [469.8 N-m] @ 4400 rpm), aluminum block (Requires CK10543 or CK10753 models.)",43755,995,Truck,96023,CA,0,0,0,1,0,"4WD Crew Cab 143.5"" LTZ",1620558,1786,-121.93718500000001,41.970671,87510.0,45350.0
23JAN2010,23JAN2010,308156918,2009,Ford,58029,F-150,RWD,4,Automatic,41105,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),42080,975,Truck,78541,TX,0,2000,1,0,0,"2WD SuperCrew 145"" King Ranch",1584328,1924,-98.16343,26.295361,84160.0,43055.0
24APR2010,24APR2010,614337238,2009,Ford,58029,F-150,4WD,4,Automatic,38355,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),39330,975,Truck,10589,NY,0,2500,0,0,1,"4WD SuperCrew 145"" FX4",1584468,1924,-73.6941,41.335949,78660.0,40305.0
20FEB2010,20FEB2010,401531539,2010,Acura,62844,MDX,AWD,4,Automatic,46605,3.7L PGM-FI MPI SOHC 24-valve VTEC V6 engine,50790,885,SUV,46285,IN,0,0,1,0,0,AWD 4dr Tech Pkg,1649038,1990,-86.162811,39.743009,101580.0,54975.0
24APR2010,24APR2010,593602700,2010,Toyota,61899,Tundra 4WD Truck,4WD,4,Automatic,34040,"5.7L DOHC 32-valve i-Force V8 engine -inc: dual independent variable valve timing w/intelligence, acoustically controlled induction",35025,985,Truck,92152,CA,0,0,1,0,0,CrewMax 5.7L V8 6-Spd AT (Natl),1633978,1644,-117.247143,32.691593,70050.0,36010.0
26DEC2009,26DEC2009,211264507,2009,Ford,58029,F-150,RWD,4,Automatic,36470,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),39870,975,Truck,29935,SC,0,1500,0,1,0,"2WD SuperCrew 145"" Lariat",1584323,1924,-80.69289,32.385661999999996,79740.0,43270.0
16JAN2010,16JAN2010,285481977,2010,Chevrolet,60636,Equinox,AWD,4,Automatic,24745,"Engine, 2.4L DOHC, 4-cylinder SIDI (Spark Ignition Direct Injection) with VVT (Variable Valve Timing) (182 hp [135.7 kW] @ 6700 rpm, 172 lb-ft [232.2 N-m] @ 4900 rpm)",25555,810,SUV,11724,NY,0,0,0,0,1,AWD 4dr LS,1620828,1786,-73.450581,40.866028,51110.0,26365.0
20FEB2010,20FEB2010,397948626,2010,Acura,62877,TL,FWD,4,Automatic,39035,3.5L SOHC PGM-FI 24-valve VTEC V6 engine,41670,885,Sedan,85746,AZ,0,0,0,0,1,4dr Sdn 2WD Tech,1650523,1990,-111.092793,32.082299,83340.0,44305.0
28NOV2009,28NOV2009,120750754,2009,Ford,58029,F-150,RWD,4,Automatic,32560,4.6L 3V EFI V8 engine,35210,975,Truck,76004,TX,0,1500,1,0,0,"2WD SuperCrew 157"" XLT",1584348,1924,-97.106764,32.735488000000004,70420.0,37860.0
02JAN2010,02JAN2010,226133848,2010,Honda,62850,Accord Sedan,FWD,4,Automatic,27555,2.4L DOHC MPFI 16-valve i-VTEC I4 engine,28325,770,Sedan,90070,CA,0,0,0,1,0,4dr I4 Auto EX-L,1649598,1620,-118.31043600000001,34.06244,56650.0,29095.0
09JAN2010,09JAN2010,275832680,2010,Lexus,62925,LS 460,RWD,4,Automatic,67130,"4.6L DOHC 32-valve V8 engine -inc: DI & SFI dual fuel injection, dual variable valve timing w/intelligence & electronically controlled intake (VVT-iE), aluminum block & heads",69655,875,Sedan,71315,LA,0,0,1,0,0,4dr Sdn RWD,1650328,2127,-92.471756,31.255059999999997,139310.0,72180.0
20MAR2010,20MAR2010,480017991,2010,Acura,62844,MDX,AWD,4,Automatic,48505,3.7L PGM-FI MPI SOHC 24-valve VTEC V6 engine,51565,885,SUV,90264,CA,0,0,1,0,0,AWD 4dr Tech/Entertainment Pkg,1649048,1990,-118.771042,34.043513,103130.0,54625.0
30JAN2010,30JAN2010,320337919,2010,Toyota,60387,Camry Hybrid,FWD,4,Automatic,27050,2.4L DOHC VVT-i 16-valve 4-cyl hybrid engine,29535,760,Sedan,10941,NY,0,0,0,0,1,4dr Sdn (Natl),1613353,1644,-74.421398,41.463349,59070.0,32020.0
10APR2010,10APR2010,558578495,2009,Ford,58029,F-150,RWD,4,Automatic,29295,4.6L 2V EFI V8 engine,30270,975,Truck,7081,NJ,0,2500,0,1,0,"2WD SuperCrew 145"" XL",1584308,1924,-74.32204399999999,40.700489000000005,60540.0,31245.0
20MAR2010,20MAR2010,480066351,2010,Chevrolet,60684,Traverse,AWD,4,Automatic,36590,"Engine, 3.6L SIDI V6 (281 hp [210 kW] @ 6300 rpm, 266 lb-ft of torque @ 3400 rpm [359.1 N-m])",37400,810,SUV,62242,IL,0,0,0,1,0,AWD 4dr LT w/2LT,1620958,1786,-89.906301,38.096033,74800.0,38210.0
26DEC2009,26DEC2009,222319190,2009,Lincoln,56748,MKZ,FWD,4,Automatic,34225,3.5L DOHC 24-valve V6 Duratec engine,35325,850,Sedan,30358,GA,0,2000,0,1,0,4dr Sdn FWD,1543253,2154,-84.388655,33.934523999999996,70650.0,36425.0
10APR2010,10APR2010,560952893,2009,Ford,58029,F-150,4WD,4,Automatic,46570,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),47545,975,Truck,75081,TX,0,2500,1,0,0,"4WD SuperCrew 157"" Platinum",1584518,1924,-96.710942,32.95019,95090.0,48520.0
05DEC2009,05DEC2009,156534159,2010,Honda,62883,CR-V,4WD,4,Automatic,30095,2.4L DOHC MPFI 16-valve i-VTEC I4 engine,35005,810,SUV,16372,PA,0,0,0,1,0,4WD 5dr EX-L w/Navi,1649698,1620,-79.872501,41.202094,70010.0,39915.0
09JAN2010,09JAN2010,268130078,2009,Ford,58029,F-150,4WD,4,Automatic,38655,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),39630,975,Truck,59059,MT,0,1500,0,1,0,"4WD SuperCrew 157"" FX4",1584503,1924,-108.09008200000001,46.514989,79260.0,40605.0
21NOV2009,21NOV2009,102285749,2009,Ford,58029,F-150,RWD,4,Automatic,43425,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),44400,975,Truck,33416,FL,0,1500,0,1,0,"2WD SuperCrew 157"" Platinum",1584368,1924,-80.090666,26.66419,88800.0,45375.0
24APR2010,24APR2010,606128173,2010,Jeep,62061,Liberty,4WD,4,Automatic,24865,3.7L V6 engine,25660,795,SUV,46301,IN,0,0,0,1,0,4WD 4dr Sport,1636998,1832,-86.97360400000001,41.672686999999996,51320.0,26455.0
06MAR2010,06MAR2010,443851584,2010,Ford,62934,F-150,4WD,4,Automatic,47375,5.0L V8 FFV engine,49970,995,Truck,6475,CT,0,0,1,0,0,"4WD SuperCrew 145"" Platinum",1650923,1924,-72.39036,41.29974,99940.0,52565.0
20MAR2010,20MAR2010,479752665,2010,Cadillac,60942,DTS,FWD,4,Automatic,54825,"Engine, Northstar 4.6L DOHC V8 (275 HP [205 kW] @ 6000 rpm, 295 lb-ft of torque [400 N-m] @ 4400 rpm)",55845,920,Sedan,20825,MD,0,0,1,0,0,4dr Sdn Premium Collection,1622013,2223,-77.07499399999999,38.995496,111690.0,56865.0
05DEC2009,05DEC2009,146416379,2009,Ford,58029,F-150,AWD,4,Automatic,46740,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),53765,975,Truck,94587,CA,0,0,1,0,0,"AWD SuperCrew 145"" Harley-Davidson",1584488,1924,-122.04701299999999,37.594128999999995,107530.0,60790.0
30JAN2010,30JAN2010,323282646,2010,Ford,62934,F-150,RWD,4,Automatic,44110,5.0L V8 FFV engine,45105,995,Truck,15037,PA,0,0,1,0,0,"2WD SuperCrew 145"" Platinum",1650783,1924,-79.859115,40.267795,90210.0,46100.0
12DEC2009,12DEC2009,176933275,2010,Scion,60456,tC,FWD,2,Automatic,19275,2.5L DOHC SFI 16-valve dual VVT-i I4 engine,24230,730,Hatchback,8735,NJ,0,0,1,0,0,2dr HB Auto (Natl),1635278,1416,-74.100351,39.980754,48460.0,29185.0
24APR2010,24APR2010,608748580,2010,Hyundai,63078,Elantra,FWD,4,Automatic,17195,1.8L DOHC MPFI D-CVVT 16-valve I4 engine,20895,750,Sedan,55003,MN,0,0,1,0,0,4dr Sdn Auto GLS (Ulsan Plant),1664423,1557,-92.78148,45.014759999999995,41790.0,24595.0
14NOV2009,14NOV2009,75184824,2009,Ford,58029,F-150,4WD,2,Automatic,35890,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),36865,975,Truck,11026,NY,0,2000,1,0,0,"4WD SuperCab 145"" FX4",1584428,1924,-73.729669,40.791618,73730.0,37840.0
06FEB2010,06FEB2010,356861232,2010,Lexus,62766,IS 250,RWD,4,Automatic,34465,2.5L 24-valve direct injection V6 engine -inc: dual variable valve timing w/intelligence (VVT-i),35340,875,Sedan,98068,WA,0,0,1,0,0,4dr Sport Sdn Auto RWD,1648403,2127,-121.418723,47.4123,70680.0,36215.0
27FEB2010,27FEB2010,422456915,2010,Toyota,61899,Tundra 4WD Truck,4WD,4,Automatic,34040,"5.7L DOHC 32-valve i-Force V8 engine -inc: dual independent variable valve timing w/intelligence, acoustically controlled induction",35025,985,Truck,11542,NY,0,0,1,0,0,CrewMax 5.7L V8 6-Spd AT (Natl),1633978,1644,-73.62706,40.865103999999995,70050.0,36010.0
13FEB2010,13FEB2010,365325663,2010,GMC,61338,Yukon,4WD,4,Automatic,47315,"Engine, Vortec 5.3L V8 SFI FlexFuel with Active Fuel Management capable of running on unleaded or up to 85% ethanol (with gas - 320 hp [238.6 kW] @ 5400 rpm, 335 lb-ft of torque [452.2 N-m] @ 4000 rpm, with E85 ethanol - 326 hp [243.1 kW] @ 5300 rpm, 348 lb-ft of torque [469.8 N-m] @ 4400 rpm), iron block",51765,950,SUV,23804,VA,0,0,1,0,0,4WD 4dr 1500 SLT,1626018,2004,-77.403672,37.229058,103530.0,56215.0
21NOV2009,21NOV2009,113587326,2009,Toyota,57207,Prius,FWD,4,Automatic,26600,1.8L DOHC 16-valve VVT-i Atkinson-cycle I4 hybrid engine,27360,760,Hatchback,28670,NC,0,0,0,1,0,5dr HB IV (Natl),1550253,1644,-80.92662,36.236340000000006,54720.0,28120.0
27FEB2010,27FEB2010,431039329,2010,Mazda,62082,Mazda3,FWD,4,Manual,19545,2.5L DOHC EFI 16-valve I4 engine -inc: variable valve timing (VVT),20340,795,Sedan,7719,NJ,0,0,0,1,0,4dr Sdn Man s Sport,1638878,1518,-74.07264,40.1655,40680.0,21135.0
20MAR2010,20MAR2010,498740706,2010,Hyundai,60726,Sonata,FWD,4,Manual,19395,2.4L DOHC 16-valve I4 GDI engine,20145,750,Sedan,85072,AZ,0,0,1,0,0,4dr Sdn 2.4L Man GLS,1664678,1557,-112.009671,33.453483,40290.0,20895.0
27MAR2010,27MAR2010,516927786,2010,BMW,60891,3 Series,AWD,4,Manual,39150,"3.0-liter dual overhead cam (DOHC), 24-valve inline 230-horsepower 6-cylinder engine with composite magnesium/aluminum engine block, Valvetronic, and Double-VANOS steplessly variable valve timing",40025,875,Wagon,44145,OH,0,0,1,0,0,4dr Sports Wgn 328i xDrive AWD,1622243,2359,-81.925054,41.450401,80050.0,40900.0
17APR2010,17APR2010,580134656,2010,Mazda,62589,CX-9,AWD,4,Automatic,34535,3.7L DOHC 24-valve V6 engine,35330,795,SUV,93623,CA,0,0,0,1,0,AWD 4dr Grand Touring,1646878,1518,-119.636199,37.479525,70660.0,36125.0
09JAN2010,09JAN2010,279770122,2009,Ford,58029,F-150,RWD,4,Automatic,32260,4.6L 3V EFI V8 engine,36710,975,Truck,34221,FL,0,1500,1,0,0,"2WD SuperCrew 145"" XLT",1584313,1924,-82.55286,27.538108,73420.0,41160.0
31OCT2009,31OCT2009,34045313,2010,Hyundai,63135,Santa Fe,AWD,4,Automatic,24845,2.4L DOHC 16-valve MPI CVVT I4 engine,25640,795,SUV,97491,OR,0,0,0,1,0,AWD 4dr I4 Auto GLS,1664958,1557,-124.40221299999999,42.456811,51280.0,26435.0
02JAN2010,02JAN2010,258431933,2010,Toyota,60384,Camry,FWD,4,Automatic,29845,3.5L DOHC VVT-i 24-valve V6 engine -inc: direct injection,32805,760,Sedan,55306,MN,0,0,1,0,0,4dr Sdn V6 Auto XLE (Natl),1613473,1644,-93.28953100000001,44.733364,65610.0,35765.0
20MAR2010,20MAR2010,495401389,2010,Hyundai,62544,Genesis,RWD,4,Automatic,33000,3.8L DOHC MPI 24-valve V6 engine,36275,850,Sedan,75069,TX,0,0,0,1,0,4dr Sdn V6 *Ltd Avail*,1646173,1557,-96.60101999999999,33.17928,72550.0,39550.0
26DEC2009,26DEC2009,206338053,2009,Ford,58029,F-150,RWD,2,Automatic,29795,4.6L 3V EFI V8 engine,31445,975,Truck,76259,TX,0,1500,0,1,0,"2WD SuperCab 145"" XLT",1584273,1924,-97.28041400000001,33.190172,62890.0,33095.0
02JAN2010,02JAN2010,238849755,2009,Ford,58029,F-150,4WD,4,Automatic,44550,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),46675,975,Truck,7070,NJ,0,1500,1,0,0,"4WD SuperCrew 157"" King Ranch",1584513,1924,-74.111834,40.828658000000004,93350.0,48800.0
03APR2010,03APR2010,550371389,2010,Hyundai,63135,Santa Fe,FWD,4,Manual,21845,2.4L DOHC 16-valve MPI CVVT I4 engine,23840,795,SUV,55350,MN,0,0,1,0,0,FWD 4dr I4 Man GLS *Ltd Avail*,1652393,1557,-94.37023,44.890688,47680.0,25835.0
31OCT2009,31OCT2009,51775897,2009,Ford,58029,F-150,4WD,4,Automatic,39615,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),42965,975,Truck,97045,OR,0,2000,1,0,0,"4WD SuperCrew 145"" Lariat",1584473,1924,-122.56094099999999,45.340277,85930.0,46315.0
26DEC2009,26DEC2009,220851772,2010,Jeep,62460,Wrangler Unlimited,4WD,4,Manual,25545,3.8L OHV 12-valve SMPI V6 engine,26345,800,SUV,70041,LA,0,0,1,0,0,4WD 4dr Sport,1645548,1832,-89.50206,29.3529,52690.0,27145.0
14NOV2009,14NOV2009,87052580,2010,Ram,61977,2500,4WD,4,Automatic,39260,5.7L SMPI V8 Hemi engine w/variable valve timing,41035,975,Truck,28608,NC,0,0,0,1,0,"4WD Crew Cab 169"" Lone Star",1636893,2093,-81.66828199999999,36.211626,82070.0,42810.0
28NOV2009,28NOV2009,127558808,2010,Mazda,62082,Mazda3,FWD,4,Automatic,18950,2.0L DOHC EFI 16-valve I4 engine -inc: variable valve timing (VVT),26770,795,Sedan,27523,NC,0,0,0,1,0,4dr Sdn Auto i Touring,1638873,1518,-78.82378100000001,35.713062,53540.0,34590.0
28NOV2009,28NOV2009,114715560,2010,Subaru,61458,Outback,AWD,4,Automatic,28495,2.5L SOHC SMPI 16-valve 4-cyl boxer engine,35045,725,Wagon,19035,PA,0,0,0,1,0,4dr Wgn H4 Auto 2.5i Limited Pwr Moon/Nav,1629433,1630,-75.28344799999999,40.043915000000005,70090.0,41595.0
05DEC2009,05DEC2009,142714848,2009,Chrysler,58404,Town & Country,FWD,4,Automatic,28625,3.8L OHV SMPI V6 engine (REQ: NAS 50 State Emissions),32710,835,Van,85027,AZ,0,1500,1,0,0,4dr Wgn Touring,1585203,1787,-112.1217,33.82895,65420.0,36795.0
24OCT2009,24OCT2009,13397389,2009,Ford,58029,F-150,4WD,4,Automatic,46270,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),47245,975,Truck,77508,TX,0,2000,1,0,0,"4WD SuperCrew 145"" Platinum",1584483,1924,-95.148185,29.663809999999998,94490.0,48220.0
20MAR2010,20MAR2010,476608904,2009,Ford,58029,F-150,RWD,4,Automatic,41405,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),45980,975,Truck,71237,LA,0,2500,0,1,0,"2WD SuperCrew 157"" King Ranch",1584363,1924,-91.481584,32.602579,91960.0,50555.0
26DEC2009,26DEC2009,213041077,2009,Ford,58029,F-150,RWD,4,Automatic,43125,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),48925,975,Truck,90044,CA,0,1500,0,1,0,"2WD SuperCrew 145"" Platinum",1584333,1924,-118.290701,33.956268,97850.0,54725.0
17APR2010,17APR2010,580230034,2010,Honda,62883,CR-V,FWD,4,Automatic,21895,2.4L DOHC MPFI 16-valve i-VTEC I4 engine,22705,810,SUV,30015,GA,0,0,0,1,0,2WD 5dr LX,1649663,1620,-83.853776,33.600466,45410.0,23515.0
30JAN2010,30JAN2010,337903919,2009,Ford,58029,F-150,RWD,4,Automatic,29295,4.6L 2V EFI V8 engine,32045,975,Truck,91706,CA,0,2000,0,1,0,"2WD SuperCrew 145"" XL",1584308,1924,-117.970122,34.085581,64090.0,34795.0
30JAN2010,30JAN2010,331303983,2010,Honda,62883,CR-V,FWD,4,Automatic,28845,2.4L DOHC MPFI 16-valve i-VTEC I4 engine,32630,810,SUV,75071,TX,0,0,1,0,0,2WD 5dr EX-L w/Navi,1649678,1620,-96.597465,33.167006,65260.0,36415.0
20MAR2010,20MAR2010,498625161,2010,Honda,63321,Accord Crosstour,4WD,4,Automatic,34340,3.5L SOHC MPFI 24-valve i-VTEC V6 engine,35825,810,Hatchback,77318,TX,0,0,0,0,1,4WD 5dr EX-L,1653788,1620,-95.537675,30.452396000000004,71650.0,37310.0
13MAR2010,13MAR2010,473447292,2010,BMW,60918,5 Series,RWD,4,Automatic,45050,"3.0L DOHC 24-valve I6 engine -inc: composite magnesium/aluminum engine block, Valvetronic, double-VANOS steplessly variable valve timing",47450,875,Sedan,19893,DE,0,0,0,1,0,4dr Sdn 528i RWD,1622043,2359,-75.557912,39.747693,94900.0,49850.0
24OCT2009,24OCT2009,22328660,2009,Ford,58029,F-150,4WD,4,Automatic,39915,5.4L 3V EFI V8 FFV engine -inc: electronic-shift-on-the fly (ESOF),40890,975,Truck,7699,NJ,0,2000,0,1,0,"4WD SuperCrew 157"" Lariat",1584508,1924,-74.059722,40.859722,81780.0,41865.0
27MAR2010,27MAR2010,514125010,2010,Ford,62934,F-150,4WD,4,Automatic,40245,5.0L V8 FFV engine,41240,995,Truck,19028,PA,0,0,0,0,1,"4WD SuperCrew 145"" Lariat",1650913,1924,-75.454566,39.980475,82480.0,42235.0
